,comp_id,competition,end_added,end_min,fixture_id,fixture_week,kick_off_dt,player,player_id,season,season_id,start_added,start_min,start_status,team,team_id,location,mins_played
34584,8,EngPr,0,90.0,2462794,1,2017-08-11,P. Cech,237,2017/2018,14029,0,0,Start,Arsenal,660,home,90.0
34585,8,EngPr,0,90.0,2462794,1,2017-08-11,Bellerin,235942,2017/2018,14029,0,0,Start,Arsenal,660,home,90.0
34586,8,EngPr,0,90.0,2462794,1,2017-08-11,S. Kolasinac,212062,2017/2018,14029,0,0,Start,Arsenal,660,home,90.0
34587,8,EngPr,0,90.0,2462794,1,2017-08-11,Nacho Monreal,3469,2017/2018,14029,0,0,Start,Arsenal,660,home,90.0
34588,8,EngPr,0,67.0,2462794,1,2017-08-11,R. Holding,401408,2017/2018,14029,0,0,Start,Arsenal,660,home,67.0
34589,8,EngPr,0,67.0,2462794,1,2017-08-11,Mohamed Elneny,153493,2017/2018,14029,0,0,Start,Arsenal,660,home,67.0
34590,8,EngPr,0,90.0,2462794,1,2017-08-11,A. Oxlade-Chamberlain,120695,2017/2018,14029,0,0,Start,Arsenal,660,home,90.0
34591,8,EngPr,0,90.0,2462794,1,2017-08-11,G. Xhaka,102647,2017/2018,14029,0,0,Start,Arsenal,660,home,90.0
34592,8,EngPr,0,90.0,2462794,1,2017-08-11,M. Ozil,1986,2017/2018,14029,0,0,Start,Arsenal,660,home,90.0
34593,8,EngPr,0,90.0,2462794,1,2017-08-11,A. Lacazette,87653,2017/2018,14029,0,0,Start,Arsenal,660,home,90.0
34594,8,EngPr,0,75.0,2462794,1,2017-08-11,D. Welbeck,53886,2017/2018,14029,0,0,Start,Arsenal,660,home,75.0
34595,8,EngPr,0,90.0,2462794,1,2017-08-11,D. Ospina,22426,2017/2018,14029,0,-1,Unused Sub,Arsenal,660,home,0.0
34596,8,EngPr,0,90.0,2462794,1,2017-08-11,S. Mustafi,96308,2017/2018,14029,0,-1,Unused Sub,Arsenal,660,home,0.0
34597,8,EngPr,0,90.0,2462794,1,2017-08-11,A. Ramsey,66532,2017/2018,14029,0,67,Sub,Arsenal,660,home,23.0
34598,8,EngPr,0,90.0,2462794,1,2017-08-11,A. Iwobi,264176,2017/2018,14029,0,-1,Unused Sub,Arsenal,660,home,0.0
34599,8,EngPr,0,90.0,2462794,1,2017-08-11,F. Coquelin,63904,2017/2018,14029,0,-1,Unused Sub,Arsenal,660,home,0.0
34600,8,EngPr,0,90.0,2462794,1,2017-08-11,O. Giroud,59504,2017/2018,14029,0,67,Sub,Arsenal,660,home,23.0
34601,8,EngPr,0,90.0,2462794,1,2017-08-11,T. Walcott,194,2017/2018,14029,0,75,Sub,Arsenal,660,home,15.0
34602,8,EngPr,0,90.0,2462802,1,2017-08-12,Gomes,2386,2017/2018,14029,0,0,Start,Watford,696,home,90.0
34603,8,EngPr,0,18.0,2462802,1,2017-08-12,D. Janmaat,59416,2017/2018,14029,0,0,Start,Watford,696,home,18.0
34604,8,EngPr,0,90.0,2462802,1,2017-08-12,J. Holebas,16897,2017/2018,14029,0,0,Start,Watford,696,home,90.0
34605,8,EngPr,0,90.0,2462802,1,2017-08-12,M. Britos,23349,2017/2018,14029,0,0,Start,Watford,696,home,90.0
34606,8,EngPr,0,90.0,2462802,1,2017-08-12,Y. Kaboul,1406,2017/2018,14029,0,0,Start,Watford,696,home,90.0
34607,8,EngPr,0,90.0,2462802,1,2017-08-12,T. Cleverley,70764,2017/2018,14029,0,0,Start,Watford,696,home,90.0
34608,8,EngPr,0,90.0,2462802,1,2017-08-12,N. Chalobah,155131,2017/2018,14029,0,0,Start,Watford,696,home,90.0
34609,8,EngPr,0,90.0,2462802,1,2017-08-12,A. Doucoure,163602,2017/2018,14029,0,0,Start,Watford,696,home,90.0
34610,8,EngPr,0,49.0,2462802,1,2017-08-12,R. Pereyra,78933,2017/2018,14029,0,0,Start,Watford,696,home,49.0
34611,8,EngPr,0,63.0,2462802,1,2017-08-12,S. Okaka,18418,2017/2018,14029,0,0,Start,Watford,696,home,63.0
34612,8,EngPr,0,90.0,2462802,1,2017-08-12,N. Amrabat,17385,2017/2018,14029,0,0,Start,Watford,696,home,90.0
34613,8,EngPr,0,90.0,2462802,1,2017-08-12,C. Pantilimon,12275,2017/2018,14029,0,-1,Unused Sub,Watford,696,home,0.0
34614,8,EngPr,0,90.0,2462802,1,2017-08-12,S. Prodl,11105,2017/2018,14029,0,-1,Unused Sub,Watford,696,home,0.0
34615,8,EngPr,0,90.0,2462802,1,2017-08-12,Kiko Femenia,58948,2017/2018,14029,0,18,Sub,Watford,696,home,72.0
34616,8,EngPr,0,90.0,2462802,1,2017-08-12,B. Watson,15796,2017/2018,14029,0,-1,Unused Sub,Watford,696,home,0.0
34617,8,EngPr,0,90.0,2462802,1,2017-08-12,E. Capoue,39171,2017/2018,14029,0,-1,Unused Sub,Watford,696,home,0.0
34618,8,EngPr,0,90.0,2462802,1,2017-08-12,A. Gray,83681,2017/2018,14029,0,63,Sub,Watford,696,home,27.0
34619,8,EngPr,0,90.0,2462802,1,2017-08-12,Richarlison,407737,2017/2018,14029,0,49,Sub,Watford,696,home,41.0
34620,8,EngPr,0,90.0,2462796,1,2017-08-12,T. Courtois,77294,2017/2018,14029,0,0,Start,Chelsea,661,home,90.0
34621,8,EngPr,0,90.0,2462796,1,2017-08-12,Azpilicueta,18099,2017/2018,14029,0,0,Start,Chelsea,661,home,90.0
34622,8,EngPr,0,90.0,2462796,1,2017-08-12,Marcos Alonso,125007,2017/2018,14029,0,0,Start,Chelsea,661,home,90.0
34623,8,EngPr,0,14.0,2462796,1,2017-08-12,G. Cahill,2797,2017/2018,14029,0,0,Start,Chelsea,661,home,14.0
34624,8,EngPr,0,90.0,2462796,1,2017-08-12,David Luiz,16580,2017/2018,14029,0,0,Start,Chelsea,661,home,90.0
34625,8,EngPr,0,90.0,2462796,1,2017-08-12,A. Rudiger,192187,2017/2018,14029,0,0,Start,Chelsea,661,home,90.0
34626,8,EngPr,0,90.0,2462796,1,2017-08-12,N. Kante,214469,2017/2018,14029,0,0,Start,Chelsea,661,home,90.0
34627,8,EngPr,0,81.0,2462796,1,2017-08-12,Fabregas,328,2017/2018,14029,0,0,Start,Chelsea,661,home,81.0
34628,8,EngPr,0,90.0,2462796,1,2017-08-12,Willian,9051,2017/2018,14029,0,0,Start,Chelsea,661,home,90.0
34629,8,EngPr,0,18.0,2462796,1,2017-08-12,J. Boga,263399,2017/2018,14029,0,0,Start,Chelsea,661,home,18.0
34630,8,EngPr,0,59.0,2462796,1,2017-08-12,M. Batshuayi,177338,2017/2018,14029,0,0,Start,Chelsea,661,home,59.0
34631,8,EngPr,0,90.0,2462796,1,2017-08-12,W. Caballero,58907,2017/2018,14029,0,-1,Unused Sub,Chelsea,661,home,0.0
34632,8,EngPr,2,90.0,2462796,1,2017-08-12,A. Christensen,213104,2017/2018,14029,0,18,Sub,Chelsea,661,home,72.0
34633,8,EngPr,0,90.0,2462796,1,2017-08-12,F. Tomori,324725,2017/2018,14029,0,-1,Unused Sub,Chelsea,661,home,0.0
34634,8,EngPr,0,90.0,2462796,1,2017-08-12,Kenedy,287912,2017/2018,14029,0,-1,Unused Sub,Chelsea,661,home,0.0
34635,8,EngPr,0,90.0,2462796,1,2017-08-12,C. Musonda,193638,2017/2018,14029,2,90,Sub,Chelsea,661,home,0.0
34636,8,EngPr,0,90.0,2462796,1,2017-08-12,K. Scott,324726,2017/2018,14029,0,-1,Unused Sub,Chelsea,661,home,0.0
34637,8,EngPr,0,90.0,2462796,1,2017-08-12,Alvaro Morata,103171,2017/2018,14029,0,59,Sub,Chelsea,661,home,31.0
34638,8,EngPr,0,90.0,2462797,1,2017-08-12,W. Hennessey,15380,2017/2018,14029,0,0,Start,Crystal Palace,679,home,90.0
34639,8,EngPr,0,90.0,2462797,1,2017-08-12,J. Ward,66070,2017/2018,14029,0,0,Start,Crystal Palace,679,home,90.0
34640,8,EngPr,0,90.0,2462797,1,2017-08-12,S. Dann,26006,2017/2018,14029,0,0,Start,Crystal Palace,679,home,90.0
34641,8,EngPr,0,90.0,2462797,1,2017-08-12,J. Riedewald,275113,2017/2018,14029,0,0,Start,Crystal Palace,679,home,90.0
34642,8,EngPr,0,90.0,2462797,1,2017-08-12,P. van Aanholt,88136,2017/2018,14029,0,0,Start,Crystal Palace,679,home,90.0
34643,8,EngPr,0,78.0,2462797,1,2017-08-12,T. Fosu-Mensah,420210,2017/2018,14029,0,0,Start,Crystal Palace,679,home,78.0
34644,8,EngPr,0,90.0,2462797,1,2017-08-12,J. Puncheon,46474,2017/2018,14029,0,0,Start,Crystal Palace,679,home,90.0
34645,8,EngPr,0,46.0,2462797,1,2017-08-12,L. Milivojevic,90657,2017/2018,14029,0,0,Start,Crystal Palace,679,home,46.0
34646,8,EngPr,0,90.0,2462797,1,2017-08-12,R. Loftus-Cheek,271290,2017/2018,14029,0,0,Start,Crystal Palace,679,home,90.0
34647,8,EngPr,0,90.0,2462797,1,2017-08-12,W. Zaha,123878,2017/2018,14029,0,0,Start,Crystal Palace,679,home,90.0
34648,8,EngPr,0,90.0,2462797,1,2017-08-12,C. Benteke,53423,2017/2018,14029,0,0,Start,Crystal Palace,679,home,90.0
34649,8,EngPr,0,90.0,2462797,1,2017-08-12,J. Speroni,15780,2017/2018,14029,0,-1,Unused Sub,Crystal Palace,679,home,0.0
34650,8,EngPr,0,90.0,2462797,1,2017-08-12,J. Tomkins,23292,2017/2018,14029,0,78,Sub,Crystal Palace,679,home,12.0
34651,8,EngPr,0,90.0,2462797,1,2017-08-12,J. Schlupp,180530,2017/2018,14029,0,-1,Unused Sub,Crystal Palace,679,home,0.0
34652,8,EngPr,0,90.0,2462797,1,2017-08-12,J. Eyenga-Lokilo,496880,2017/2018,14029,0,-1,Unused Sub,Crystal Palace,679,home,0.0
34653,8,EngPr,0,90.0,2462797,1,2017-08-12,A. Townsend,75627,2017/2018,14029,0,46,Sub,Crystal Palace,679,home,44.0
34654,8,EngPr,0,90.0,2462797,1,2017-08-12,Lee Chung-Yong,26921,2017/2018,14029,0,-1,Unused Sub,Crystal Palace,679,home,0.0
34655,8,EngPr,0,90.0,2462797,1,2017-08-12,F. Ladapo,179760,2017/2018,14029,0,-1,Unused Sub,Crystal Palace,679,home,0.0
34656,8,EngPr,0,90.0,2462798,1,2017-08-12,J. Pickford,160405,2017/2018,14029,0,0,Start,Everton,674,home,90.0
34657,8,EngPr,0,90.0,2462798,1,2017-08-12,L. Baines,2672,2017/2018,14029,0,0,Start,Everton,674,home,90.0
34658,8,EngPr,0,46.0,2462798,1,2017-08-12,A. Williams,47555,2017/2018,14029,0,0,Start,Everton,674,home,46.0
34659,8,EngPr,0,90.0,2462798,1,2017-08-12,M. Keane,209638,2017/2018,14029,0,0,Start,Everton,674,home,90.0
34660,8,EngPr,0,90.0,2462798,1,2017-08-12,P. Jagielka,2600,2017/2018,14029,0,0,Start,Everton,674,home,90.0
34661,8,EngPr,0,90.0,2462798,1,2017-08-12,M. Schneiderlin,33245,2017/2018,14029,0,0,Start,Everton,674,home,90.0
34662,8,EngPr,0,90.0,2462798,1,2017-08-12,I. Gueye,95907,2017/2018,14029,0,0,Start,Everton,674,home,90.0
34663,8,EngPr,0,60.0,2462798,1,2017-08-12,D. Klaassen,158581,2017/2018,14029,0,0,Start,Everton,674,home,60.0
34664,8,EngPr,0,90.0,2462798,1,2017-08-12,D. Calvert-Lewin,326320,2017/2018,14029,0,0,Start,Everton,674,home,90.0
34665,8,EngPr,0,77.0,2462798,1,2017-08-12,Sandro Ramirez,214369,2017/2018,14029,0,0,Start,Everton,674,home,77.0
34666,8,EngPr,0,90.0,2462798,1,2017-08-12,W. Rooney,193,2017/2018,14029,0,0,Start,Everton,674,home,90.0
34667,8,EngPr,0,90.0,2462798,1,2017-08-12,M. Stekelenburg,4,2017/2018,14029,0,-1,Unused Sub,Everton,674,home,0.0
34668,8,EngPr,0,90.0,2462798,1,2017-08-12,R. Martina,57652,2017/2018,14029,0,46,Sub,Everton,674,home,44.0
34669,8,EngPr,0,90.0,2462798,1,2017-08-12,M. Holgate,392071,2017/2018,14029,0,-1,Unused Sub,Everton,674,home,0.0
34670,8,EngPr,0,90.0,2462798,1,2017-08-12,M. Besic,144829,2017/2018,14029,0,-1,Unused Sub,Everton,674,home,0.0
34671,8,EngPr,0,90.0,2462798,1,2017-08-12,T. Davies,387381,2017/2018,14029,0,60,Sub,Everton,674,home,30.0
34672,8,EngPr,0,90.0,2462798,1,2017-08-12,K. Mirallas,2073,2017/2018,14029,0,77,Sub,Everton,674,home,13.0
34673,8,EngPr,0,90.0,2462798,1,2017-08-12,A. Lookman,428612,2017/2018,14029,0,-1,Unused Sub,Everton,674,home,0.0
34674,8,EngPr,0,90.0,2462801,1,2017-08-12,F. Forster,5259,2017/2018,14029,0,0,Start,Southampton,670,home,90.0
34675,8,EngPr,0,90.0,2462801,1,2017-08-12,Cedric Soares,134612,2017/2018,14029,0,0,Start,Southampton,670,home,90.0
34676,8,EngPr,0,86.0,2462801,1,2017-08-12,R. Bertrand,21046,2017/2018,14029,0,0,Start,Southampton,670,home,86.0
34677,8,EngPr,0,90.0,2462801,1,2017-08-12,M. Yoshida,5803,2017/2018,14029,0,0,Start,Southampton,670,home,90.0
34678,8,EngPr,0,90.0,2462801,1,2017-08-12,J. Stephens,154121,2017/2018,14029,0,0,Start,Southampton,670,home,90.0
34679,8,EngPr,0,90.0,2462801,1,2017-08-12,S. Davis,2803,2017/2018,14029,0,0,Start,Southampton,670,home,90.0
34680,8,EngPr,0,90.0,2462801,1,2017-08-12,Oriol Romeu,97045,2017/2018,14029,0,0,Start,Southampton,670,home,90.0
34681,8,EngPr,0,71.0,2462801,1,2017-08-12,J. Ward-Prowse,200872,2017/2018,14029,0,0,Start,Southampton,670,home,71.0
34682,8,EngPr,0,90.0,2462801,1,2017-08-12,D. Tadic,40709,2017/2018,14029,0,0,Start,Southampton,670,home,90.0
34683,8,EngPr,0,90.0,2462801,1,2017-08-12,N. Redmond,148697,2017/2018,14029,0,0,Start,Southampton,670,home,90.0
34684,8,EngPr,0,69.0,2462801,1,2017-08-12,M. Gabbiadini,122010,2017/2018,14029,0,0,Start,Southampton,670,home,69.0
34685,8,EngPr,0,90.0,2462801,1,2017-08-12,S. Taylor,2787,2017/2018,14029,0,-1,Unused Sub,Southampton,670,home,0.0
34686,8,EngPr,0,90.0,2462801,1,2017-08-12,J. Bednarek,273910,2017/2018,14029,0,-1,Unused Sub,Southampton,670,home,0.0
34687,8,EngPr,0,90.0,2462801,1,2017-08-12,S. McQueen,330395,2017/2018,14029,0,86,Sub,Southampton,670,home,4.0
34688,8,EngPr,0,90.0,2462801,1,2017-08-12,M. Lemina,163668,2017/2018,14029,0,-1,Unused Sub,Southampton,670,home,0.0
34689,8,EngPr,0,90.0,2462801,1,2017-08-12,S. Boufal,249782,2017/2018,14029,0,71,Sub,Southampton,670,home,19.0
34690,8,EngPr,0,90.0,2462801,1,2017-08-12,S. Long,2586,2017/2018,14029,0,-1,Unused Sub,Southampton,670,home,0.0
34691,8,EngPr,0,90.0,2462801,1,2017-08-12,C. Austin,99940,2017/2018,14029,0,69,Sub,Southampton,670,home,21.0
34692,8,EngPr,0,90.0,2462803,1,2017-08-12,B. Foster,2528,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,90.0
34693,8,EngPr,0,90.0,2462803,1,2017-08-12,A. Nyom,44285,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,90.0
34694,8,EngPr,0,90.0,2462803,1,2017-08-12,C. Dawson,88227,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,90.0
34695,8,EngPr,0,90.0,2462803,1,2017-08-12,Ahmed Hegazi,96839,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,90.0
34696,8,EngPr,0,90.0,2462803,1,2017-08-12,C. Brunt,15512,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,90.0
34697,8,EngPr,0,90.0,2462803,1,2017-08-12,C. Yacob,15089,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,90.0
34698,8,EngPr,0,72.0,2462803,1,2017-08-12,M. Phillips,50793,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,72.0
34699,8,EngPr,0,70.0,2462803,1,2017-08-12,S. Field,444210,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,70.0
34700,8,EngPr,0,90.0,2462803,1,2017-08-12,J. Livermore,50907,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,90.0
34701,8,EngPr,0,90.0,2462803,1,2017-08-12,J. McClean,75127,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,90.0
34702,8,EngPr,0,88.0,2462803,1,2017-08-12,J. Rodriguez,15915,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,88.0
34703,8,EngPr,0,90.0,2462803,1,2017-08-12,G. Myhill,15756,2017/2018,14029,0,-1,Unused Sub,West Bromwich Albion,678,home,0.0
34704,8,EngPr,0,90.0,2462803,1,2017-08-12,K. Wilson,449201,2017/2018,14029,0,-1,Unused Sub,West Bromwich Albion,678,home,0.0
34705,8,EngPr,0,90.0,2462803,1,2017-08-12,N. Chadli,49530,2017/2018,14029,0,-1,Unused Sub,West Bromwich Albion,678,home,0.0
34706,8,EngPr,0,90.0,2462803,1,2017-08-12,R. Harper,453152,2017/2018,14029,0,70,Sub,West Bromwich Albion,678,home,20.0
34707,8,EngPr,0,90.0,2462803,1,2017-08-12,H. Robson-Kanu,46492,2017/2018,14029,0,72,Sub,West Bromwich Albion,678,home,18.0
34708,8,EngPr,0,90.0,2462803,1,2017-08-12,S. Rondon,58710,2017/2018,14029,0,88,Sub,West Bromwich Albion,678,home,2.0
34709,8,EngPr,0,90.0,2462803,1,2017-08-12,J. Leko,422153,2017/2018,14029,0,-1,Unused Sub,West Bromwich Albion,678,home,0.0
34710,8,EngPr,0,90.0,2462795,1,2017-08-12,M. Ryan,131659,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,90.0
34711,8,EngPr,0,90.0,2462795,1,2017-08-12,Bruno Saltor,17881,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,90.0
34712,8,EngPr,0,90.0,2462795,1,2017-08-12,M. Suttner,35785,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,90.0
34713,8,EngPr,0,90.0,2462795,1,2017-08-12,S. Duffy,90884,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,90.0
34714,8,EngPr,0,90.0,2462795,1,2017-08-12,L. Dunk,129104,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,90.0
34715,8,EngPr,0,90.0,2462795,1,2017-08-12,D. Stephens,51068,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,90.0
34716,8,EngPr,0,75.0,2462795,1,2017-08-12,S. March,280521,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,75.0
34717,8,EngPr,0,90.0,2462795,1,2017-08-12,D. Propper,86220,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,90.0
34718,8,EngPr,0,90.0,2462795,1,2017-08-12,P. Gross,78198,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,90.0
34719,8,EngPr,0,60.0,2462795,1,2017-08-12,T. Hemed,55980,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,60.0
34720,8,EngPr,0,24.0,2462795,1,2017-08-12,I. Brown,286556,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,24.0
34721,8,EngPr,0,90.0,2462795,1,2017-08-12,N. Maenpaa,49565,2017/2018,14029,0,-1,Unused Sub,Brighton & Hove Albion,703,home,0.0
34722,8,EngPr,0,90.0,2462795,1,2017-08-12,U. Hunemeier,1956,2017/2018,14029,0,-1,Unused Sub,Brighton & Hove Albion,703,home,0.0
34723,8,EngPr,0,90.0,2462795,1,2017-08-12,L. Rosenior,2740,2017/2018,14029,0,-1,Unused Sub,Brighton & Hove Albion,703,home,0.0
34724,8,EngPr,0,90.0,2462795,1,2017-08-12,A. Knockaert,138666,2017/2018,14029,0,75,Sub,Brighton & Hove Albion,703,home,15.0
34725,8,EngPr,0,90.0,2462795,1,2017-08-12,S. Sidwell,2576,2017/2018,14029,0,-1,Unused Sub,Brighton & Hove Albion,703,home,0.0
34726,8,EngPr,0,90.0,2462795,1,2017-08-12,J. Murphy,13103,2017/2018,14029,0,24,Sub,Brighton & Hove Albion,703,home,66.0
34727,8,EngPr,0,90.0,2462795,1,2017-08-12,G. Murray,50816,2017/2018,14029,0,60,Sub,Brighton & Hove Albion,703,home,30.0
34728,8,EngPr,0,90.0,2462800,1,2017-08-13,R. Elliot,5300,2017/2018,14029,0,0,Start,Newcastle United,664,home,90.0
34729,8,EngPr,0,90.0,2462800,1,2017-08-13,Javi Manquillo,221516,2017/2018,14029,0,0,Start,Newcastle United,664,home,90.0
34730,8,EngPr,0,7.0,2462800,1,2017-08-13,P. Dummett,209640,2017/2018,14029,0,0,Start,Newcastle United,664,home,7.0
34731,8,EngPr,0,34.0,2462800,1,2017-08-13,F. Lejeune,112529,2017/2018,14029,0,0,Start,Newcastle United,664,home,34.0
34732,8,EngPr,0,90.0,2462800,1,2017-08-13,C. Clark,89489,2017/2018,14029,0,0,Start,Newcastle United,664,home,90.0
34733,8,EngPr,0,90.0,2462800,1,2017-08-13,I. Hayden,215545,2017/2018,14029,0,0,Start,Newcastle United,664,home,90.0
34734,8,EngPr,0,48.0,2462800,1,2017-08-13,J. Shelvey,51243,2017/2018,14029,0,0,Start,Newcastle United,664,home,48.0
34735,8,EngPr,0,90.0,2462800,1,2017-08-13,M. Ritchie,65142,2017/2018,14029,0,0,Start,Newcastle United,664,home,90.0
34736,8,EngPr,0,90.0,2462800,1,2017-08-13,C. Atsu,190602,2017/2018,14029,0,0,Start,Newcastle United,664,home,90.0
34737,8,EngPr,0,76.0,2462800,1,2017-08-13,D. Gayle,201233,2017/2018,14029,0,0,Start,Newcastle United,664,home,76.0
34738,8,EngPr,0,90.0,2462800,1,2017-08-13,Ayoze Perez,262852,2017/2018,14029,0,0,Start,Newcastle United,664,home,90.0
34739,8,EngPr,0,90.0,2462800,1,2017-08-13,K. Darlow,113214,2017/2018,14029,0,-1,Unused Sub,Newcastle United,664,home,0.0
34740,8,EngPr,0,90.0,2462800,1,2017-08-13,J. Lascelles,192421,2017/2018,14029,0,7,Sub,Newcastle United,664,home,83.0
34741,8,EngPr,0,90.0,2462800,1,2017-08-13,C. Mbemba,192900,2017/2018,14029,0,34,Sub,Newcastle United,664,home,56.0
34742,8,EngPr,0,90.0,2462800,1,2017-08-13,Mikel Merino,362649,2017/2018,14029,0,76,Sub,Newcastle United,664,home,14.0
34743,8,EngPr,0,90.0,2462800,1,2017-08-13,Jacob Murphy,326321,2017/2018,14029,0,-1,Unused Sub,Newcastle United,664,home,0.0
34744,8,EngPr,0,90.0,2462800,1,2017-08-13,R. Aarons,360019,2017/2018,14029,0,-1,Unused Sub,Newcastle United,664,home,0.0
34745,8,EngPr,0,90.0,2462800,1,2017-08-13,A. Mitrovic,203471,2017/2018,14029,0,-1,Unused Sub,Newcastle United,664,home,0.0
34746,8,EngPr,0,90.0,2462799,1,2017-08-13,David de Gea,61954,2017/2018,14029,0,0,Start,Manchester United,662,home,90.0
34747,8,EngPr,0,90.0,2462799,1,2017-08-13,A. Valencia,284,2017/2018,14029,0,0,Start,Manchester United,662,home,90.0
34748,8,EngPr,0,90.0,2462799,1,2017-08-13,D. Blind,68886,2017/2018,14029,0,0,Start,Manchester United,662,home,90.0
34749,8,EngPr,0,90.0,2462799,1,2017-08-13,P. Jones,97299,2017/2018,14029,0,0,Start,Manchester United,662,home,90.0
34750,8,EngPr,0,90.0,2462799,1,2017-08-13,E. Bailly,289271,2017/2018,14029,0,0,Start,Manchester United,662,home,90.0
34751,8,EngPr,0,90.0,2462799,1,2017-08-13,P. Pogba,177208,2017/2018,14029,0,0,Start,Manchester United,662,home,90.0
34752,8,EngPr,0,76.0,2462799,1,2017-08-13,Mata,19106,2017/2018,14029,0,0,Start,Manchester United,662,home,76.0
34753,8,EngPr,0,90.0,2462799,1,2017-08-13,N. Matic,35472,2017/2018,14029,0,0,Start,Manchester United,662,home,90.0
34754,8,EngPr,0,88.0,2462799,1,2017-08-13,H. Mkhitaryan,39797,2017/2018,14029,0,0,Start,Manchester United,662,home,88.0
34755,8,EngPr,0,90.0,2462799,1,2017-08-13,R. Lukaku,79495,2017/2018,14029,0,0,Start,Manchester United,662,home,90.0
34756,8,EngPr,0,80.0,2462799,1,2017-08-13,M. Rashford,420221,2017/2018,14029,0,0,Start,Manchester United,662,home,80.0
34757,8,EngPr,0,90.0,2462799,1,2017-08-13,S. Romero,17311,2017/2018,14029,0,-1,Unused Sub,Manchester United,662,home,0.0
34758,8,EngPr,0,90.0,2462799,1,2017-08-13,C. Smalling,79474,2017/2018,14029,0,-1,Unused Sub,Manchester United,662,home,0.0
34759,8,EngPr,0,90.0,2462799,1,2017-08-13,M. Darmian,17720,2017/2018,14029,0,-1,Unused Sub,Manchester United,662,home,0.0
34760,8,EngPr,0,90.0,2462799,1,2017-08-13,J. Lingard,220119,2017/2018,14029,0,88,Sub,Manchester United,662,home,2.0
34761,8,EngPr,0,90.0,2462799,1,2017-08-13,Ander Herrera,72451,2017/2018,14029,0,-1,Unused Sub,Manchester United,662,home,0.0
34762,8,EngPr,0,90.0,2462799,1,2017-08-13,M. Fellaini,13519,2017/2018,14029,0,76,Sub,Manchester United,662,home,14.0
34763,8,EngPr,0,90.0,2462799,1,2017-08-13,A. Martial,215647,2017/2018,14029,0,80,Sub,Manchester United,662,home,10.0
34764,8,EngPr,0,90.0,2462811,2,2017-08-19,L. Fabianski,725,2017/2018,14029,0,0,Start,Swansea City,738,home,90.0
34765,8,EngPr,0,90.0,2462811,2,2017-08-19,K. Naughton,21490,2017/2018,14029,0,0,Start,Swansea City,738,home,90.0
34766,8,EngPr,0,90.0,2462811,2,2017-08-19,Martin Olsson,2683,2017/2018,14029,0,0,Start,Swansea City,738,home,90.0
34767,8,EngPr,0,67.0,2462811,2,2017-08-19,K. Bartley,110393,2017/2018,14029,0,0,Start,Swansea City,738,home,67.0
34768,8,EngPr,0,90.0,2462811,2,2017-08-19,F. Fernandez,61374,2017/2018,14029,0,0,Start,Swansea City,738,home,90.0
34769,8,EngPr,0,90.0,2462811,2,2017-08-19,A. Mawson,280069,2017/2018,14029,0,0,Start,Swansea City,738,home,90.0
34770,8,EngPr,0,90.0,2462811,2,2017-08-19,L. Fer,24308,2017/2018,14029,0,0,Start,Swansea City,738,home,90.0
34771,8,EngPr,0,67.0,2462811,2,2017-08-19,Roque Mesa,210285,2017/2018,14029,0,0,Start,Swansea City,738,home,67.0
34772,8,EngPr,0,90.0,2462811,2,2017-08-19,T. Carroll,173621,2017/2018,14029,0,0,Start,Swansea City,738,home,90.0
34773,8,EngPr,0,90.0,2462811,2,2017-08-19,J. Ayew,95810,2017/2018,14029,0,0,Start,Swansea City,738,home,90.0
34774,8,EngPr,0,82.0,2462811,2,2017-08-19,T. Abraham,372977,2017/2018,14029,0,0,Start,Swansea City,738,home,82.0
34775,8,EngPr,0,90.0,2462811,2,2017-08-19,K. Nordfeldt,33085,2017/2018,14029,0,-1,Unused Sub,Swansea City,738,home,0.0
34776,8,EngPr,0,90.0,2462811,2,2017-08-19,M. van der Hoorn,190540,2017/2018,14029,0,-1,Unused Sub,Swansea City,738,home,0.0
34777,8,EngPr,0,90.0,2462811,2,2017-08-19,Angel Rangel,47571,2017/2018,14029,0,-1,Unused Sub,Swansea City,738,home,0.0
